cell_id,Roads:number_intersections,Roads:diversity,Roads:total,Buildings:diversity,Buildings:total,LandUse:Mix,TrafficPoints:crossing,poisAreas:area_park,poisAreas:area_pitch,pois:diversity,pois:total,ThirdPlaces:oa_count,ThirdPlaces:edt_count,ThirdPlaces:out_count,ThirdPlaces:cv_count,ThirdPlaces:diversity,ThirdPlaces:total,vertical_density,buildings_age,buildings_age:diversity,most_present_age
3420_0_3_1_1_2,8.461072038,1.240369943,12.43566816,1.329661349,0.18066346,2.35E-09,1.776524022,6.26E-08,8.65E-10,4.686870306,3.312163431,0.09033173,1.083980759,0.210774037,1.234533643,0.031271274,2.619620168,3.784037559,89.47887324,0.938824531,age_18_30
3420_0_3_1_1_3,8.581514345,1.175471572,12.70666335,1.560710409,0.18066346,2.31E-09,0.72265384,0,2.45E-09,4.384960219,1.083980759,0.030110577,0.210774037,0.060221153,0.36132692,0.031720656,0.662432686,3.568181818,76.5719697,1.329969905,age_over_60
3420_0_3_1_1_0,12.94754796,1.084999944,18.6986681,0,0.150552883,2.80E-09,1.294754796,2.47E-08,3.90E-09,4.386562567,1.114091336,0,0.120442307,0.301105766,0.240884613,0.031200543,0.662432686,3.785234899,79.61073826,0.902878466,age_over_60
3420_0_3_1_2_1,7.708307622,1.379982166,12.2550047,1.039720771,0.120442307,1.56E-09,0.511879803,4.82E-08,0,2.90335424,1.746413446,0.09033173,0.602211533,0.54199038,0.27099519,0.036487368,1.505528832,3.765060241,91.5753012,0.855585195,age_18_30
3420_0_3_1_2_2,9.635384528,1.264622631,14.81440371,1.124035722,0.481769226,1.35E-10,0.54199038,4.97E-08,1.44E-09,4.876502944,5.57045668,0.421548073,1.595860562,0.301105766,2.318514402,0.033399191,4.637028804,3.697841727,95.80335731,0.545725664,age_18_30
3420_0_3_1_2_3,9.424610491,1.229628072,14.30252391,1.242453325,0.18066346,1.88E-09,0.331216343,8.69E-07,2.05E-09,3.931327571,3.432605738,0.150552883,0.63232211,0.36132692,0.210774037,0.037388906,1.354975949,3.623853211,83.93119266,1.17040349,age_18_30
3420_0_3_1_2_0,12.01412008,1.300614863,17.97601426,1.386294361,0.120442307,3.77E-10,1.023759606,1.05E-08,5.72E-09,4.218050085,1.204423066,0.150552883,0.301105766,0.210774037,0.210774037,0.04084219,0.873206723,3.392592593,76.33333333,1.38566607,age_18_30
3420_0_3_1_3_1,5.9317836,1.328609081,9.334278761,0,0.060221153,1.68E-10,0.060221153,6.43E-08,3.16E-08,3.10207507,1.114091336,0.060221153,0.09033173,0.662432686,0.060221153,0.024483242,0.873206723,3.621359223,62.38349515,0.981161723,age_18_30
3420_0_3_1_3_2,5.239240337,1.316802745,8.521293192,1.560710409,0.18066346,1.18E-09,0.36132692,5.48E-07,1.10E-08,4.059669373,0.873206723,0.120442307,0.030110577,0.18066346,0.030110577,0.033932476,0.36132692,3.654054054,57.6972973,0.311409997,age_18_30
3420_0_3_1_3_3,2.740062475,1.065336198,4.335923038,1.33217904,0.150552883,2.17E-10,0,9.39E-08,2.14E-09,3.778318328,0.54199038,0.030110577,0.09033173,0.120442307,0.210774037,0.036450595,0.45165865,3.848563969,57.2924282,0.329704427,age_over_60
3420_0_3_1_3_0,5.540346103,1.331626885,8.792288382,1.039720771,0.120442307,1.93E-10,0.09033173,5.66E-08,3.20E-08,3.157514745,0.782874993,0.030110577,0.030110577,0.36132692,0.030110577,0.021683375,0.45165865,3.87037037,64.21990741,0.87849357,age_over_60
3420_0_3_1_0_1,8.069634542,0.978378385,11.92378835,0.348832096,0.27099519,2.40E-09,0.45165865,0,9.69E-10,4.022326991,1.234533643,0.030110577,0.27099519,0.09033173,0.240884613,0.034739835,0.63232211,3.768292683,71.94105691,0.885339051,age_over_60
3420_0_3_1_0_2,4.637028804,1.036572512,7.136206666,0.500402424,0.150552883,2.17E-09,0.060221153,3.05E-08,1.96E-08,3.667117052,1.324865373,0.120442307,0.09033173,0.36132692,0.120442307,0.036540226,0.692543263,3.87,71.31,0.950951301,age_over_60
3420_0_3_1_0_3,2.860504782,1.243605989,4.817692264,1.039720771,0.120442307,2.73E-10,0,0,7.37E-08,2.339737255,1.294754796,0.030110577,0.09033173,0.873206723,0.09033173,0.020712254,1.083980759,3.81294964,80.01798561,1.09301372,age_over_60
3420_0_3_1_0_0,7.075985513,1.253106533,10.9602499,0.974314753,0.240884613,7.52E-10,0.331216343,4.46E-09,3.98E-08,2.951992473,1.144201913,0.060221153,0.09033173,0.481769226,0.120442307,0.031174284,0.752764416,3.661764706,72.57720588,1.055994066,age_50_60
3420_0_3_2_1_1,8.009413389,1.329286697,12.49588931,0.73562194,0.240884613,6.45E-10,0.060221153,2.55E-07,1.51E-08,5.229441206,3.372384585,0.511879803,0.782874993,0.391437496,0.933427876,0.040099302,2.619620168,3.658181818,94.74181818,0.633682854,age_50_60
3420_0_3_2_1_2_1,11.20113451,1.367011946,18.90944214,0,0.36132692,8.00E-12,0,3.05E-09,0,4.306151295,5.179019184,0.72265384,1.927076906,0.120442307,1.083980759,0.135559891,3.854153811,3.517241379,94.04597701,0.680658781,age_50_60
3420_0_3_2_1_2_2,7.106096089,1.356122061,11.68290374,0,0.240884613,1.73E-10,1.204423066,6.37E-08,0,3.637979689,2.047519212,0.481769226,0.120442307,0.36132692,0.602211533,0.152462707,1.565749986,3.603773585,94.8490566,0.599852239,age_50_60
3420_0_3_2_1_2_3,3.613269198,1.060559042,6.142557636,0,0.36132692,0,0.36132692,0,0,2.279931888,1.565749986,0.240884613,0.36132692,0,0.602211533,0.124013784,1.204423066,3.5,92.44736842,0.784898373,age_50_60
3420_0_3_2_1_2_0,10.9602499,1.10611172,16.13926908,0,0,0,0.72265384,0,0,3.594182127,4.697249957,0,1.806634599,0,2.047519212,0.083248853,3.854153811,3.771929825,94.15789474,0.584092058,age_over_60
3420_0_3_2_1_3,11.41190855,1.379575519,17.10280754,1.039720771,0.120442307,1.46E-09,0.030110577,6.84E-07,0,4.388889134,1.053870183,0.210774037,0,0.18066346,0.18066346,0.032997794,0.572100956,3.35,77.49375,1.376306901,age_over_60
3420_0_3_2_1_0,5.48012495,1.286905653,9.093394148,1.098612289,0.09033173,2.27E-09,0.060221153,1.05E-06,8.12E-09,4.685668889,1.776524022,0.301105766,0.120442307,0.27099519,0,0.031119042,0.692543263,3.538461538,91.80769231,0.53596105,age_over_60
3420_0_3_2_2_1_1,9.876269141,1.282391883,16.13926908,0.500402424,0.602211533,2.39E-11,0.602211533,0,0,4.034917621,3.251942278,0.602211533,0.481769226,0,1.204423066,0.122509621,2.288403825,3.305555556,89.69444444,0.922383803,age_over_60
3420_0_3_2_2_1_2,4.697249957,1.332333808,8.310519155,0.693147181,0.240884613,8.01E-11,0,0,0,3.248366672,2.890615358,0.36132692,0.72265384,0,0.36132692,0.125226368,1.445307679,3.605263158,93.32894737,0.573145993,age_over_60
3420_0_3_2_2_1_3,5.29946149,1.116411286,8.310519155,0.693147181,0.240884613,3.12E-11,0.36132692,0,0,3.077965996,3.011057665,0.120442307,1.445307679,0,1.083980759,0.100783018,2.649730745,3.739726027,95.37671233,0.553479444,age_over_60
3420_0_3_2_2_1_0,2.649730745,0.878008436,4.456365344,0.693147181,0.240884613,3.03E-11,0.72265384,0,0,1.58109375,1.204423066,0.240884613,0.602211533,0,0.120442307,0.108428915,0.963538453,3.714285714,91.40178571,0.799995279,age_over_60
3420_0_3_2_2_2,8.671846075,1.20432247,12.55611046,0.950270539,0.150552883,0,0.331216343,0,2.19E-09,4.65732217,3.703600928,0.120442307,1.023759606,0.030110577,1.656081716,0.026018405,2.830394205,3.551724138,89.62068966,0.940588348,age_18_30
3420_0_3_2_2_3,10.38814894,1.282170657,15.26606236,1.039720771,0.120442307,1.50E-10,0.18066346,2.52E-08,8.65E-10,4.699992269,2.228182672,0.150552883,0.873206723,0.18066346,0.602211533,0.034776061,1.806634599,3.716763006,86.27745665,1.14657086,age_18_30
3420_0_3_2_2_0_1,6.503884556,1.325825337,10.9602499,1.242453325,0.72265384,0,0,0,0,2.720280206,2.167961519,0.481769226,0.240884613,0,0.481769226,0.127057018,1.204423066,3.411764706,79.43382353,1.27913821,age_18_30
3420_0_3_2_2_0_2,20.47519212,0.921640913,27.58128821,0,0,0,0,0,0,3.940914124,3.372384585,0.120442307,0.602211533,0,1.204423066,0.100030189,1.927076906,3.802469136,93.89506173,0.675188325,age_over_60
3420_0_3_2_2_0_3,3.854153811,1.090399962,6.985653783,0,0.120442307,8.33E-10,0.36132692,3.81E-07,0,1.906154747,1.083980759,0.120442307,0.481769226,0.120442307,0.240884613,0.146097429,0.963538453,3.777777778,81.07638889,1.025258388,age_over_60
3420_0_3_2_2_0_0,1.806634599,1.400831748,3.613269198,0.693147181,0.240884613,2.05E-11,0.240884613,8.08E-09,0,2.708050201,0.963538453,0.120442307,0,0.120442307,0.120442307,0.132319398,0.36132692,3.294117647,68.23529412,1.220340077,age_18_30
3420_0_3_2_3_1,8.190076849,1.138799949,12.16467297,1.227529411,0.301105766,4.95E-10,0.09033173,1.26E-07,0,3.861167926,1.445307679,0.060221153,0.54199038,0.09033173,0.150552883,0.030697425,0.843096146,3.720754717,74.36037736,1.271582665,age_18_30
3420_0_3_2_3_2,6.533995133,1.138579577,10.11715375,1.054920168,0.150552883,1.98E-09,0.240884613,1.01E-07,0,3.814614529,1.053870183,0.09033173,0.18066346,0.060221153,0.120442307,0.039430578,0.45165865,3.674157303,74.58426966,1.188740576,age_18_30
3420_0_3_2_3_3,4.606918227,1.193216634,6.865211476,0,0.150552883,1.98E-09,0,2.62E-07,4.10E-09,3.978039541,0.782874993,0.060221153,0.120442307,0.150552883,0.150552883,0.040151642,0.481769226,3.530534351,68.80152672,1.100837401,age_over_60
3420_0_3_2_3_0,3.462716315,1.380304337,5.75112014,1.098612289,0.09033173,7.67E-10,0,3.42E-07,9.86E-10,2.789450154,0.572100956,0,0.030110577,0.18066346,0.030110577,0.022150001,0.240884613,3.599078341,68.33640553,1.061526824,age_over_60
3420_0_3_2_0_1,4.486475921,1.38162488,7.256648973,0.693147181,0.060221153,1.82E-09,0.060221153,8.65E-07,1.71E-09,3.594386931,2.258293249,0.09033173,0.120442307,0.210774037,0.09033173,0.039686457,0.511879803,3.722222222,57.18650794,0.573564688,age_over_60
3420_0_3_2_0_2,5.84145187,1.369208964,9.093394148,1.222266924,0.511879803,1.46E-09,0.120442307,6.84E-07,1.90E-09,3.943810657,1.866855752,0.09033173,0.060221153,0.210774037,0.060221153,0.0371156,0.421548073,3.5,60.69097222,1.036297791,age_over_60
3420_0_3_2_0_3,6.38344225,1.177362484,9.514942221,0.950270539,0.150552883,7.32E-10,0.120442307,1.58E-07,0,3.792765993,0.903317299,0.030110577,0.210774037,0.030110577,0.27099519,0.031164948,0.54199038,3.831125828,60.12251656,1.099402005,age_18_30
3420_0_3_2_0_0,3.312163431,1.181586166,5.29946149,0.900256051,0.240884613,2.98E-11,0.09033173,1.19E-08,1.06E-09,4.242155752,0.81298557,0.060221153,0.120442307,0.060221153,0.120442307,0.04003687,0.36132692,3.877333333,56.44133333,0.564409777,age_18_30
3420_0_3_3_1,2.920725935,1.386651891,4.546697074,0.983087759,0.09033173,2.54E-10,0.045165865,7.25E-08,1.04E-07,3.436221219,1.091508404,0.105387018,0.105387018,0.617266821,0.060221153,0.007084959,0.888262011,3.772575251,56.56187291,1.313210126,age_18_30
3420_0_3_3_2,2.709951898,1.49247621,4.366033614,1.098612289,0.022582932,2.18E-09,0.037638221,1.01E-06,1.68E-08,2.771629766,0.331216343,0.030110577,0,0.218301681,0.007527644,0.003697291,0.255939902,3.406015038,56.67293233,1.551186134,age_over_60
3420_0_3_3_3,1.159257201,1.517506205,2.047519212,1.386294361,0.030110577,1.02E-09,0.015055288,9.24E-08,5.34E-08,1.644122347,0.278522834,0.045165865,0.007527644,0.218301681,0,0.004308436,0.27099519,1.743902439,51.90243902,1.362057991,age_over_60
3420_0_3_3_0,1.196895422,1.460850835,1.896966329,0.693147181,0.015055288,6.39E-10,0,1.04E-09,6.45E-08,0.936801679,0.308633411,0.037638221,0.007527644,0.233356969,0.007527644,0.004700317,0.286050478,1.526315789,51.36842105,1.470356727,age_30_40
3420_0_3_0_1_1,7.316870126,1.325324275,11.38179797,1.159588814,0.331216343,2.51E-10,0.09033173,4.25E-08,6.57E-08,3.569355773,1.896966329,0.150552883,0.060221153,0.933427876,0.150552883,0.026467427,1.294754796,3.675,77.95,0.730588061,age_over_60
3420_0_3_0_1_2,8.912730688,1.164915916,13.88097584,1.831020481,0.27099519,8.52E-10,0.391437496,1.79E-08,7.55E-09,4.805138404,1.836745176,0.240884613,0.27099519,0.36132692,0.421548073,0.041003161,1.294754796,3.658536585,66.22560976,1.112663816,age_over_60
3420_0_3_0_1_3,9.635384528,1.296418778,14.54340852,0.925650426,0.752764416,1.05E-09,0.481769226,1.45E-08,1.63E-08,3.801320611,1.776524022,0.030110577,0.692543263,0.511879803,0.09033173,0.02937664,1.324865373,3.430167598,75.88547486,1.13341892,age_over_60
3420_0_3_0_1_0,6.744769169,1.367627328,10.80969702,0.79787371,1.234533643,3.53E-10,0.481769226,2.69E-08,2.80E-09,3.230486679,0.81298557,0,0,0.120442307,0,0,0.120442307,2.916666667,75.425,1.424691475,age_over_60
3420_0_3_0_2,5.638205478,1.357794494,8.506237903,1.732867951,0.060221153,7.95E-10,0.18066346,2.38E-07,3.93E-08,3.975767267,0.956010809,0.135497595,0.015055288,0.511879803,0.022582932,0.00553016,0.685015619,3.630208333,57.83072917,1.023779241,age_over_60
3420_0_3_0_3,1.987298059,1.338754942,3.251942278,0.663179453,0.165608172,1.64E-09,0.105387018,1.45E-08,2.04E-08,3.707462816,0.406492785,0.022582932,0.045165865,0.150552883,0.09033173,0.008900344,0.308633411,3.607375271,56.74078091,1.232402667,age_50_60
3420_0_3_0_0_1,2.167961519,1.353618896,3.793932658,0.304636097,0.331216343,2.25E-09,0,2.97E-08,0,2.397698626,0.301105766,0,0,0.120442307,0.030110577,0.015067406,0.150552883,3.422857143,62.10142857,1.243940101,age_50_60
3420_0_3_0_0_2,4.456365344,1.350842122,6.895322053,1.039720771,0.120442307,2.27E-09,0.09033173,3.95E-10,2.43E-09,2.574632365,0.331216343,0,0.120442307,0.09033173,0.030110577,0.029337179,0.240884613,3.355223881,63.47462687,1.348689903,age_50_60
3420_0_3_0_0_3,7.045874936,1.108503943,10.62903356,0.693147181,0.060221153,2.27E-09,0.060221153,0,1.27E-09,1.33217904,0.210774037,0,0.09033173,0.060221153,0.030110577,0.030453966,0.18066346,3.913357401,53.90613718,0.836913604,age_50_60
3420_0_3_0_0_0,2.348624979,1.221176544,3.793932658,0.693147181,0.060221153,2.30E-09,0,7.49E-09,9.00E-09,0.823959217,0.36132692,0.030110577,0,0.120442307,0,0.015067406,0.150552883,3.483271375,57.03345725,0.945662034,age_50_60
3420_0_0_1_1,2.687368966,1.285343713,4.260646596,1.386294361,0.060221153,6.55E-10,0.09033173,2.22E-09,2.18E-08,4.095671218,0.474241582,0.045165865,0.075276442,0.135497595,0.105387018,0.009890657,0.36132692,3.350121852,51.05523964,1.269863906,age_50_60
3420_0_0_1_2_1,2.288403825,0.994457777,3.643379775,1.098612289,0.09033173,1.02E-09,0,1.45E-07,0,2.043191871,0.301105766,0.060221153,0,0.060221153,0.09033173,0.032489078,0.210774037,3.226190476,56.59300595,1.107918384,age_50_60
3420_0_0_1_2_2,0.752764416,0.912852604,1.294754796,0,0.030110577,2.21E-09,0,9.59E-07,1.48E-09,1.039720771,0.150552883,0.030110577,0,0.09033173,0,0.016932235,0.120442307,3.930232558,46.54651163,0.966019429,age_50_60
3420_0_0_1_2_3,0.662432686,0.93407116,1.144201913,0,0.030110577,2.22E-09,0,1.02E-06,3.25E-08,1.242453325,0.18066346,0,0,0.120442307,0,0,0.120442307,3,42.16666667,0.636514168,age_50_60
3420_0_0_1_2_0,1.686192292,1.159778538,2.679841322,0,0.030110577,1.47E-09,0,1.68E-07,0,2.48490665,0.210774037,0.060221153,0.030110577,0.030110577,0.030110577,0.040112679,0.150552883,3.415322581,52.70564516,1.149366576,age_50_60
3420_0_0_1_3,2.770173052,1.374896775,4.305812461,0.636514168,0.022582932,1.65E-09,0,5.91E-07,4.12E-09,3.187886254,0.188191104,0.007527644,0,0.075276442,0.052693509,0.006431732,0.135497595,3.515444015,46.37162162,1.174816405,age_over_60
3420_0_0_1_0_1,3.041168242,1.359690633,5.20912976,1.609437912,0.150552883,8.57E-10,0,6.00E-08,0,3.278089189,0.36132692,0,0.030110577,0.09033173,0.09033173,0.03023832,0.210774037,3.320689655,45.37931034,1.401867881,age_over_60
3420_0_0_1_0_2,3.221831701,1.270772453,5.058576877,1.098612289,0.09033173,9.62E-10,0,3.29E-08,4.33E-09,3.131440378,0.63232211,0.120442307,0,0.120442307,0.030110577,0.02905559,0.27099519,3.487179487,48.57509158,1.117396132,age_over_60
3420_0_0_1_0_3,1.957187482,1.297153563,3.583158621,0,0.030110577,1.69E-09,0,8.43E-09,0,2.839429703,0.421548073,0,0,0.030110577,0.18066346,0.012348839,0.210774037,3.591240876,48.10340633,0.960730752,age_over_60
3420_0_0_1_0_0,3.342274008,1.09897524,5.29946149,0,0,7.77E-10,0,0,3.19E-08,0.693147181,0.150552883,0,0.030110577,0.09033173,0,0.016932235,0.120442307,3.228235294,45.52941176,1.417695105,age_over_60
3420_0_0_2_1_1,2.047519212,1.210120532,3.492826891,0,0,2.08E-09,0,7.26E-07,2.37E-08,1.691434336,0.240884613,0,0,0.120442307,0.030110577,0.015067406,0.150552883,3.641304348,58.61956522,1.487434468,age_over_60
3420_0_0_2_1_2,3.131499972,1.31728622,5.510235527,1.33979428,0.45165865,2.54E-09,0.060221153,1.60E-07,1.24E-09,3.898145166,1.445307679,0,0.060221153,0.36132692,0.150552883,0.026452897,0.572100956,3.766081871,56.53508772,0.906138315,age_50_60
3420_0_0_2_1_3,5.510235527,1.35248025,8.852509535,0.916082505,0.993649029,1.98E-09,0.752764416,1.86E-08,1.57E-09,4.920091284,2.830394205,0.060221153,0.36132692,0.150552883,0.963538453,0.029736966,1.535639409,3.801801802,59.46058559,0.871882042,age_50_60
3420_0_0_2_1_0,4.004706694,1.270923027,6.503884556,0,0,2.09E-09,0.210774037,5.55E-07,2.11E-09,2.698890092,0.481769226,0,0.030110577,0.150552883,0.060221153,0.027107229,0.240884613,3.932126697,52.97511312,0.966393587,age_50_60
3420_0_0_2_2_1,12.58622104,1.303984856,19.12021617,1.190076307,0.481769226,2.16E-09,2.017408636,8.64E-09,4.97E-09,5.826189278,4.125149001,0.18066346,0.963538453,0.331216343,1.144201913,0.035397156,2.619620168,3.570895522,61.79664179,1.205965472,age_50_60
3420_0_0_2_2_2,9.906379718,1.426330037,16.22960081,1.002718265,0.27099519,1.53E-09,0.54199038,1.77E-08,2.15E-09,5.09207171,5.9317836,0.240884613,1.746413446,0.301105766,1.023759606,0.033392494,3.312163431,3.85380117,81.65497076,0.772406552,age_over_60
3420_0_0_2_2_3,5.66078841,1.187328457,8.611624922,1.609437912,0.150552883,2.34E-09,0.63232211,1.20E-08,5.29E-09,5.099246115,2.438956709,0.120442307,0.54199038,0.18066346,0.602211533,0.036120508,1.445307679,3.797153025,74.09074733,0.84457165,age_over_60
3420_0_0_2_2_0,4.155259578,1.324721611,6.804990323,1.039720771,0.120442307,2.14E-09,0.481769226,0,5.40E-09,4.190218719,1.445307679,0.060221153,0.210774037,0.030110577,0.421548073,0.030510575,0.72265384,3.442028986,60.49275362,1.38832772,age_over_60
3420_0_0_2_3_1,2.980947088,1.480928804,5.11879803,0.693147181,0.060221153,1.84E-09,0.210774037,0,4.87E-09,3.099652092,0.63232211,0.030110577,0.060221153,0.060221153,0.030110577,0.04003687,0.18066346,3.426229508,58.33606557,1.418686527,age_over_60
3420_0_0_2_3_2,8.732067228,1.205171658,13.39920661,0.73562194,0.240884613,2.53E-09,0.060221153,6.00E-08,2.00E-09,3.670550745,0.602211533,0.060221153,0.030110577,0.09033173,0.120442307,0.038537149,0.301105766,3.215311005,68.39712919,1.245499043,age_over_60
3420_0_0_2_3_3,2.709951898,1.408113161,4.546697074,0,0.060221153,1.99E-09,0,0,1.29E-08,3.519492053,0.662432686,0.030110577,0.030110577,0.210774037,0,0.020587773,0.27099519,2.731707317,65.40243902,1.299628252,age_over_60
3420_0_0_2_3_0,4.034817271,1.336407384,6.533995133,0.636514168,0.09033173,2.35E-09,0.572100956,5.92E-08,4.26E-09,4.14118022,0.692543263,0,0,0.120442307,0.060221153,0.019165809,0.18066346,3.441666667,56.79166667,1.234794155,age_over_60
3420_0_0_2_0_1,2.860504782,1.327970234,4.667139381,0.376770161,0.240884613,1.95E-09,0.36132692,4.86E-07,3.58E-09,3.358984378,0.903317299,0.030110577,0.060221153,0.150552883,0.210774037,0.035261288,0.45165865,3.907488987,49.81718062,0.908029322,age_over_60
3420_0_0_2_0_2,2.980947088,1.194965961,4.998355724,0.304636097,0.331216343,2.03E-09,0.481769226,0,1.61E-09,2.863428975,1.204423066,0.030110577,0.331216343,0.09033173,0.481769226,0.031489349,0.933427876,3.941025641,53.34871795,1.028156983,age_over_60
3420_0_0_2_0_3,1.957187482,1.045469378,3.312163431,0.693147181,0.060221153,1.90E-09,0.782874993,0,2.98E-09,2.341994252,0.331216343,0.09033173,0.030110577,0.060221153,0.120442307,0.038537149,0.301105766,3.863509749,50.61420613,1.040255155,age_over_60
3420_0_0_2_0_0,0.662432686,1.303231213,1.445307679,0,0.030110577,2.14E-09,0.060221153,3.65E-07,2.07E-09,3.412071059,0.752764416,0,0.210774037,0.09033173,0.301105766,0.0300678,0.602211533,3.785714286,48.44345238,1.088951716,age_over_60
3420_0_0_3_1,1.859328108,1.251663285,2.920725935,1.039720771,0.030110577,1.42E-09,0.210774037,2.29E-07,1.01E-08,4.715750052,0.496824515,0.015055288,0.060221153,0.112914662,0.120442307,0.009042804,0.308633411,3.31588785,50.19345794,1.35941164,age_over_60
3420_0_0_3_2_1,0.782874993,1.503424341,1.475418256,0,0,2.05E-09,0.060221153,4.70E-09,0,0.79631164,0.240884613,0,0,0.030110577,0,0,0.030110577,2.596899225,56.21705426,1.325289801,age_over_60
3420_0_0_3_2_2,2.378735555,1.365815038,4.034817271,0.636514168,0.09033173,9.43E-10,0.030110577,5.50E-08,3.76E-08,2.102708084,1.896966329,0.120442307,0.030110577,0.421548073,0,0.02131886,0.572100956,1.962264151,55.37735849,1.380451616,age_over_60
3420_0_0_3_2_3,3.673490351,1.469284418,6.232889366,0.636514168,0.09033173,1.24E-09,0.060221153,0,3.49E-08,1.759779878,1.505528832,0.09033173,0,0.09033173,0,0.020871061,0.18066346,1.866666667,54.53333333,1.409120543,age_over_60
3420_0_0_3_2_0,0.421548073,1.367564458,0.993649029,0,0,2.18E-09,0,0,1.53E-08,0.79631164,0.210774037,0.030110577,0,0.150552883,0,0.013566658,0.18066346,1.886363636,54.45454545,1.417173246,age_over_60
3420_0_0_3_3,0.700070907,1.406326149,1.189367778,0,0.007527644,2.02E-09,0,7.60E-09,1.29E-09,0.74078806,0.278522834,0.007527644,0,0.030110577,0,0.003766851,0.037638221,3.303411131,53.10682226,1.314391896,age_over_60
3420_0_0_3_0,0.835568502,1.300499296,1.385086526,0,0,1.96E-09,0.015055288,3.35E-08,5.52E-09,1.731535408,0.135497595,0.007527644,0.030110577,0.075276442,0,0.006047069,0.112914662,3.314009662,43.54267311,1.671594315,age_over_60
